Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,15,2,0,1400.0,0.0,1400.0,0.0,700.0,989.9494936611666,0,0,0,0,9.333333333333333E7,133333.33333333334,15.0,0.0,15.0,15.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,1,0,0,0,64,0,133333.33333333334,0.0,0.0,1400.0,933.3333333333333,808.2903768654761,653333.3333333334,0,0,0,1,2,0,0,0,0.0,1400.0,700.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,126,3,1,2800.0,0.0,2800.0,0.0,933.3333333333333,1616.5807537309522,0.0,0.0,0.0,0.0,2.2222222222222224E7,31746.031746031746,42.0,62.6418390534633,114.0,0.0,126.0,63.0,72.12489168102785,114.0,12.0,0,0,0,0,0,1,0,0,0,96,32,23809.52380952381,7936.507936507936,0.0,2800.0,1120.0,1533.623161014465,2352000.0,0,0,0,1,4,0,0,0,0.0,1400.0,933.3333333333334,0.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,116,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,2.413793103448276E7,17241.379310344826,116.0,0.0,116.0,116.0,116.0,116.0,0.0,116.0,116.0,0,0,0,0,0,1,0,0,0,64,0,17241.379310344826,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,37,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,7.567567567567568E7,54054.05405405405,37.0,0.0,37.0,37.0,37.0,37.0,0.0,37.0,37.0,0,0,0,0,0,1,0,0,0,64,0,54054.05405405405,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,52,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,5.384615384615385E7,38461.53846153846,52.0,0.0,52.0,52.0,52.0,52.0,0.0,52.0,52.0,0,0,0,0,0,1,0,0,0,64,0,38461.53846153846,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,87,2,1,1400.0,1400.0,1400.0,0.0,700.0,989.9494936611666,1400.0,1400.0,1400.0,0.0,3.218390804597701E7,34482.75862068965,43.5,41.71930009000631,73.0,14.0,87.0,87.0,0.0,87.0,87.0,0,0,0,0,0,0,0,0,0,64,32,22988.505747126437,11494.252873563219,0.0,1400.0,1050.0,700.0,490000.0,0,0,0,1,3,0,0,0,0.0,1400.0,700.0,1400.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,123,2,1,1400.0,1400.0,1400.0,0.0,700.0,989.9494936611666,1400.0,1400.0,1400.0,0.0,2.276422764227642E7,24390.243902439022,61.5,74.24621202458749,114.0,9.0,123.0,123.0,0.0,123.0,123.0,0,0,0,0,0,0,0,0,0,64,32,16260.162601626014,8130.081300813007,0.0,1400.0,1050.0,700.0,490000.0,0,0,0,1,3,0,0,0,0.0,1400.0,700.0,1400.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,43,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,6.511627906976744E7,46511.62790697674,43.0,0.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,0,0,0,0,0,1,0,0,0,64,0,46511.62790697674,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,54,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,5.185185185185185E7,37037.03703703704,54.0,0.0,54.0,54.0,54.0,54.0,0.0,54.0,54.0,0,0,0,0,0,1,0,0,0,64,0,37037.03703703704,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,50,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,5.6E7,40000.0,50.0,0.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,0,1,0,0,0,64,0,40000.0,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:19 PM,39,2,0,1400.0,0.0,1400.0,0.0,700.0,989.9494936611666,0,0,0,0,3.5897435897435896E7,51282.05128205128,39.0,0.0,39.0,39.0,39.0,39.0,0.0,39.0,39.0,0,0,0,0,0,1,0,0,0,64,0,51282.05128205128,0.0,0.0,1400.0,933.3333333333333,808.2903768654761,653333.3333333334,0,0,0,1,2,0,0,0,0.0,1400.0,700.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,147,2,1,1400.0,1400.0,1400.0,0.0,700.0,989.9494936611666,1400.0,1400.0,1400.0,0.0,1.904761904761905E7,20408.163265306124,73.5,68.58935777509511,122.0,25.0,147.0,147.0,0.0,147.0,147.0,0,0,0,0,0,0,0,0,0,64,32,13605.442176870749,6802.721088435374,0.0,1400.0,1050.0,700.0,490000.0,0,0,0,1,3,0,0,0,0.0,1400.0,700.0,1400.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,135,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,2.074074074074074E7,14814.814814814814,135.0,0.0,135.0,135.0,135.0,135.0,0.0,135.0,135.0,0,0,0,0,0,1,0,0,0,64,0,14814.814814814814,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,169,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,1.6568047337278107E7,11834.31952662722,169.0,0.0,169.0,169.0,169.0,169.0,0.0,169.0,169.0,0,0,0,0,0,1,0,0,0,64,0,11834.31952662722,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,140,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,2.0E7,14285.714285714286,140.0,0.0,140.0,140.0,140.0,140.0,0.0,140.0,140.0,0,0,0,0,0,1,0,0,0,64,0,14285.714285714286,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,47,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,5.957446808510639E7,42553.19148936171,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,0,1,0,0,0,64,0,42553.19148936171,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,248,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,1.129032258064516E7,8064.516129032258,248.0,0.0,248.0,248.0,248.0,248.0,0.0,248.0,248.0,0,0,0,0,0,1,0,0,0,64,0,8064.516129032258,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,52,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,5.384615384615385E7,38461.53846153846,52.0,0.0,52.0,52.0,52.0,52.0,0.0,52.0,52.0,0,0,0,0,0,1,0,0,0,64,0,38461.53846153846,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,59,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,4.7457627118644066E7,33898.30508474576,59.0,0.0,59.0,59.0,59.0,59.0,0.0,59.0,59.0,0,0,0,0,0,1,0,0,0,64,0,33898.30508474576,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,183,2,1,1400.0,1400.0,1400.0,0.0,700.0,989.9494936611666,1400.0,1400.0,1400.0,0.0,1.5300546448087431E7,16393.44262295082,91.5,54.44722215136416,130.0,53.0,183.0,183.0,0.0,183.0,183.0,0,0,0,0,0,0,0,0,0,64,32,10928.96174863388,5464.48087431694,0.0,1400.0,1050.0,700.0,490000.0,0,0,0,1,3,0,0,0,0.0,1400.0,700.0,1400.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,64,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,4.375E7,31250.0,64.0,0.0,64.0,64.0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,0,1,0,0,0,64,0,31250.0,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,53,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,5.2830188679245286E7,37735.84905660377,53.0,0.0,53.0,53.0,53.0,53.0,0.0,53.0,53.0,0,0,0,0,0,1,0,0,0,64,0,37735.84905660377,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,72,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,3.888888888888889E7,27777.777777777777,72.0,0.0,72.0,72.0,72.0,72.0,0.0,72.0,72.0,0,0,0,0,0,1,0,0,0,64,0,27777.777777777777,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,71,2,1,1400.0,1400.0,1400.0,0.0,700.0,989.9494936611666,1400.0,1400.0,1400.0,0.0,3.943661971830986E7,42253.52112676056,35.5,26.16295090390226,54.0,17.0,71.0,71.0,0.0,71.0,71.0,0,0,0,0,0,0,0,0,0,64,32,28169.014084507042,14084.507042253521,0.0,1400.0,1050.0,700.0,490000.0,0,0,0,1,3,0,0,0,0.0,1400.0,700.0,1400.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,63,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,4.444444444444445E7,31746.031746031746,63.0,0.0,63.0,63.0,63.0,63.0,0.0,63.0,63.0,0,0,0,0,0,1,0,0,0,64,0,31746.031746031746,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,69,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,4.057971014492754E7,28985.507246376812,69.0,0.0,69.0,69.0,69.0,69.0,0.0,69.0,69.0,0,0,0,0,0,1,0,0,0,64,0,28985.507246376812,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,97,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,2.88659793814433E7,20618.556701030928,97.0,0.0,97.0,97.0,97.0,97.0,0.0,97.0,97.0,0,0,0,0,0,1,0,0,0,64,0,20618.556701030928,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,128,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,2.1875E7,15625.0,128.0,0.0,128.0,128.0,128.0,128.0,0.0,128.0,128.0,0,0,0,0,0,1,0,0,0,64,0,15625.0,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,69,2,1,1400.0,1400.0,1400.0,0.0,700.0,989.9494936611666,1400.0,1400.0,1400.0,0.0,4.057971014492754E7,43478.260869565216,34.5,21.920310216782973,50.0,19.0,69.0,69.0,0.0,69.0,69.0,0,0,0,0,0,0,0,0,0,64,32,28985.507246376812,14492.753623188406,0.0,1400.0,1050.0,700.0,490000.0,0,0,0,1,3,0,0,0,0.0,1400.0,700.0,1400.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,157,2,0,5600.0,0.0,5600.0,0.0,2800.0,3959.7979746446663,0,0,0,0,3.56687898089172E7,12738.853503184713,157.0,0.0,157.0,157.0,157.0,157.0,0.0,157.0,157.0,0,0,0,0,0,1,0,0,0,64,0,12738.853503184713,0.0,0.0,5600.0,3733.333333333333,3233.1615074619044,1.0453333333333334E7,0,0,0,1,2,0,0,0,0.0,5600.0,2800.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,98,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,2.857142857142857E7,20408.163265306124,98.0,0.0,98.0,98.0,98.0,98.0,0.0,98.0,98.0,0,0,0,0,0,1,0,0,0,64,0,20408.163265306124,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,75,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,3.7333333333333336E7,26666.666666666668,75.0,0.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0,0,0,0,0,1,0,0,0,64,0,26666.666666666668,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,53,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,5.2830188679245286E7,37735.84905660377,53.0,0.0,53.0,53.0,53.0,53.0,0.0,53.0,53.0,0,0,0,0,0,1,0,0,0,64,0,37735.84905660377,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,29,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,9.655172413793103E7,68965.5172413793,29.0,0.0,29.0,29.0,29.0,29.0,0.0,29.0,29.0,0,0,0,0,0,1,0,0,0,64,0,68965.5172413793,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,49,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,5.714285714285714E7,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,0,1,0,0,0,64,0,40816.32653061225,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,58,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,4.827586206896552E7,34482.75862068965,58.0,0.0,58.0,58.0,58.0,58.0,0.0,58.0,58.0,0,0,0,0,0,1,0,0,0,64,0,34482.75862068965,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,56,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,5.0E7,35714.28571428572,56.0,0.0,56.0,56.0,56.0,56.0,0.0,56.0,56.0,0,0,0,0,0,1,0,0,0,64,0,35714.28571428572,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,112,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,2.5E7,17857.14285714286,112.0,0.0,112.0,112.0,112.0,112.0,0.0,112.0,112.0,0,0,0,0,0,1,0,0,0,64,0,17857.14285714286,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,54,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,5.185185185185185E7,37037.03703703704,54.0,0.0,54.0,54.0,54.0,54.0,0.0,54.0,54.0,0,0,0,0,0,1,0,0,0,64,0,37037.03703703704,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,104,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,2.6923076923076924E7,19230.76923076923,104.0,0.0,104.0,104.0,104.0,104.0,0.0,104.0,104.0,0,0,0,0,0,1,0,0,0,64,0,19230.76923076923,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,63,2,0,2800.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,0,0,0,0,4.444444444444445E7,31746.031746031746,63.0,0.0,63.0,63.0,63.0,63.0,0.0,63.0,63.0,0,0,0,0,0,1,0,0,0,64,0,31746.031746031746,0.0,0.0,2800.0,1866.6666666666665,1616.5807537309522,2613333.3333333335,0,0,0,1,2,0,0,0,0.0,2800.0,1400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
